"Vehicle Vin","Vehicle Make","Vehicle Model","Vehicle Trim Level","Vehicle Transmission Type","Vehicle Drive Type","Vehicle Type","Vehicle Year","Stock Number","Interior Color","Exterior Color","Engine","Cylinders","Cost","Wholesale","Retail","Mileage","Purchase Date","Comments","Inventory Type","Certified Pre Owned","Image URL","Option List","Total Cost","Down Payment","YouTube URL","Location Code","Market Value","Retail2","Other Price/Cost","Weekly Payment","Monthly Payment","Payment Details","Fuel Type","Interior Material","MSRP"
"3D4GG47BX9T227787","DODGE","JOURNEY","SE","Automatic","FWD","SUV","2009","4390","BLACK","BLACK","2.4L","4","ZERO","ZERO","       0.00","264548"," 2/11/2026","If there is no description here, call/text Miriam 309-267-7200 or Matt 309-337-1049. We are likely working on getting it here as quickly as possible.","Used","No","https://cdn.frazerphotos.com/22489/22489_4390_4014.jpg|https://cdn.frazerphotos.com/22489/22489_4390_4016.jpg|https://cdn.frazerphotos.com/22489/22489_4390_4013.jpg|https://cdn.frazerphotos.com/22489/22489_4390_4015.jpg|https://cdn.frazerphotos.com/22489/22489_4390_4017.jpg|https://cdn.frazerphotos.com/22489/22489_4390_4018.jpg|https://cdn.frazerphotos.com/22489/22489_4390_4019.jpg|https://cdn.frazerphotos.com/22489/22489_4390_4020.jpg|https://cdn.frazerphotos.com/22489/22489_4390_4021.jpg|https://cdn.frazerphotos.com/22489/22489_4390_4022.jpg|https://cdn.frazerphotos.com/22489/22489_4390_4023.jpg|https://cdn.frazerphotos.com/22489/22489_4390_4024.jpg|","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM CD/MP3; Satellite; AM/FM CD/DVD; Passive sentry key; Available; Dual Front Airbags; Side Airbags; Head Airbags; Rear Head Airbags; Active Seatbelts; All Wheel ABS","ZERO","       0.00","","0","       0.00","       0.00","     0","       0.00","       0.00","","Gasoline","","        "

"2FTRX18L11CA19108","FORD","F150","","Automatic","4WD","Truck","2001","4391","GRAY","SILVER","5.4L","8","ZERO","ZERO","       0.00","194349"," 2/11/2026","If there is no description here, call/text Miriam 309-267-7200 or Matt 309-337-1049. We are likely working on getting it here as quickly as possible.","Used","No","","Air Conditioning; Power Windows; Power Locks; Power Steering; AM/FM Cassette; AM/FM CD; Available; Dual Front Airbags; Active Seatbelts; Passenger Airbag Sensor; Extended Cab; Regular Bed; All Wheel ABS; 1/2 Ton","ZERO","       0.00","","0","       0.00","       0.00","     0","       0.00","       0.00","","Gasoline","","        "

"1C4PJLCB8FW790647","JEEP","CHEROKEE","LATITUDE","Automatic","FWD","SUV","2015","4392","TAN","RED","2.4L","4","ZERO","ZERO","       0.00","225626"," 2/11/2026","If there is no description here, call/text Miriam 309-267-7200 or Matt 309-337-1049. We are likely working on getting it here as quickly as possible.","Used","No","https://cdn.frazerphotos.com/22489/22489_000004392_pxsp7ts.jpg|https://cdn.frazerphotos.com/22489/22489_000004392_rlsqy0u.jpg|https://cdn.frazerphotos.com/22489/22489_000004392_um5rm4s.jpg|https://cdn.frazerphotos.com/22489/22489_000004392_x564r5g.jpg|https://cdn.frazerphotos.com/22489/22489_000004392_szt9t82.jpg|https://cdn.frazerphotos.com/22489/22489_000004392_bbq4g55.jpg|https://cdn.frazerphotos.com/22489/22489_000004392_qpl0xu1.jpg|https://cdn.frazerphotos.com/22489/22489_000004392_i7iqebo.jpg|https://cdn.frazerphotos.com/22489/22489_000004392_65odpqh.jpg|https://cdn.frazerphotos.com/22489/22489_000004392_gfkpaov.jpg|https://cdn.frazerphotos.com/22489/22489_000004392_2rdvoe9.jpg|https://cdn.frazerphotos.com/22489/22489_000004392_c5oorun.jpg|","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM CD/MP3; Satellite; Sentry Key; Keyless Entry; Daytime Running Lights; Dual Front Airbags; Side Airbags; Active Seatbelts; Passenger Airbag Sensor; All Wheel ABS","ZERO","       0.00","","0","       0.00","       0.00","     0","       0.00","       0.00","","Gasoline","","        "

"1J4GW48S34C303511","JEEP","GRAND CHEROKEE","LAREDO","Automatic","4WD","SUV","2004","4393","GRAY","SILVER","4.0L","6","ZERO","ZERO","       0.00","308993"," 2/11/2026","If there is no description here, call/text Miriam 309-267-7200 or Matt 309-337-1049. We are likely working on getting it here as quickly as possible.","Used","No","https://cdn.frazerphotos.com/22489/22489_000004393_doocpjs.jpg|https://cdn.frazerphotos.com/22489/22489_000004393_76466xf.jpg|https://cdn.frazerphotos.com/22489/22489_000004393_gktqluc.jpg|https://cdn.frazerphotos.com/22489/22489_000004393_8rpkwqb.jpg|https://cdn.frazerphotos.com/22489/22489_000004393_3fjq8bz.jpg|https://cdn.frazerphotos.com/22489/22489_000004393_sf042tz.jpg|https://cdn.frazerphotos.com/22489/22489_000004393_t5h34vp.jpg|https://cdn.frazerphotos.com/22489/22489_000004393_mot0k47.jpg|https://cdn.frazerphotos.com/22489/22489_000004393_rdm4o6w.jpg|https://cdn.frazerphotos.com/22489/22489_000004393_fyey6pt.jpg|https://cdn.frazerphotos.com/22489/22489_000004393_4h4ze76.jpg|https://cdn.frazerphotos.com/22489/22489_000004393_7lj5it7.jpg|","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM Cassette; AM/FM CD; Dual Front Air Bag; Active Belts; All Wheel ABS","ZERO","       0.00","","0","       0.00","       0.00","     0","       0.00","       0.00","","Gasoline","","        "

"1C6RD7JT9CS175182","DODGE","RAM 1500","LARAMIE","Automatic","4WD","Pick-Up","2012","4395","TAN","WHITE","5.7L","8","ZERO","ZERO","       0.00","193438"," 2/11/2026","If there is no description here, call/text Miriam 309-267-7200 or Matt 309-337-1049. We are likely working on getting it here as quickly as possible.","Used","No","https://cdn.frazerphotos.com/22489/22489_000004395_p8b6ty6.jpg|https://cdn.frazerphotos.com/22489/22489_000004395_3kux75a.jpg|https://cdn.frazerphotos.com/22489/22489_000004395_j8a3i77.jpg|https://cdn.frazerphotos.com/22489/22489_000004395_cvc5fkb.jpg|https://cdn.frazerphotos.com/22489/22489_000004395_4s91dtb.jpg|https://cdn.frazerphotos.com/22489/22489_000004395_vx3cw0n.jpg|https://cdn.frazerphotos.com/22489/22489_000004395_n4d2awa.jpg|https://cdn.frazerphotos.com/22489/22489_000004395_ag0zcr0.jpg|https://cdn.frazerphotos.com/22489/22489_000004395_8il9b51.jpg|https://cdn.frazerphotos.com/22489/22489_000004395_0or89ap.jpg|https://cdn.frazerphotos.com/22489/22489_000004395_bk2zmou.jpg|https://cdn.frazerphotos.com/22489/22489_000004395_irlx0fg.jpg|https://cdn.frazerphotos.com/22489/22489_000004395_wqkelx2.jpg|","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM CD/DVD; Satellite; Sentry Key; Keyless Entry; Alarm; Available; Dual Air Bags Front and Sides; Active Belts; Extended Cab; Regular Bed; All Wheel ABS; 1/2 Ton","ZERO","       0.00","","0","       0.00","       0.00","     0","       0.00","       0.00","","Gasoline","","        "

"2FMGK5DC8BBD28953","FORD","FLEX","LIMITED","Automatic","FWD","SUV","2011","4396","TAN","BLACK","3.5L","6","ZERO","ZERO","       0.00","212347"," 2/12/2026","If there is no description here, call/text Miriam 309-267-7200 or Matt 309-337-1049. We are likely working on getting it here as quickly as possible.","Used","No","https://cdn.frazerphotos.com/22489/22489_000004396_uoo814i.jpg|https://cdn.frazerphotos.com/22489/22489_000004396_m4uuz7k.jpg|https://cdn.frazerphotos.com/22489/22489_000004396_j7jdron.jpg|https://cdn.frazerphotos.com/22489/22489_000004396_ogiuz2p.jpg|https://cdn.frazerphotos.com/22489/22489_000004396_ds7806o.jpg|https://cdn.frazerphotos.com/22489/22489_000004396_5itsshg.jpg|https://cdn.frazerphotos.com/22489/22489_000004396_hfg4jtt.jpg|https://cdn.frazerphotos.com/22489/22489_000004396_a96dtoy.jpg|https://cdn.frazerphotos.com/22489/22489_000004396_cj2ficv.jpg|https://cdn.frazerphotos.com/22489/22489_000004396_wc8xq51.jpg|https://cdn.frazerphotos.com/22489/22489_000004396_hmvfew5.jpg|https://cdn.frazerphotos.com/22489/22489_000004396_ok6gyqm.jpg|https://cdn.frazerphotos.com/22489/22489_000004396_c77ol4o.jpg|https://cdn.frazerphotos.com/22489/22489_000004396_tham6ma.jpg|","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM CD/MP3; Satellite; AM/FM CD/DVD; Sentry Key; Keyless Entry; Dual Front Airbags; Side Airbags; Head Airbags; Rear Head Airbags; Active Seatbelts; All Wheel ABS","ZERO","       0.00","","0","       0.00","       0.00","     0","       0.00","       0.00","","Gasoline","","        "

"JA4AP3AU6GZ065177","MITSUBISHI","OUTLANDER SPORT","ES","Automatic","FWD","SUV","2016","4394","BLACK","BLUE","2.0L","4","ZERO","ZERO","       0.00","207476"," 2/11/2026","If there is no description here, call/text Miriam 309-267-7200 or Matt 309-337-1049. We are likely working on getting it here as quickly as possible.","Used","No","https://cdn.frazerphotos.com/22489/22489_000004394_1ghwna8.jpg|https://cdn.frazerphotos.com/22489/22489_000004394_px7izgg.jpg|https://cdn.frazerphotos.com/22489/22489_000004394_bforpy6.jpg|https://cdn.frazerphotos.com/22489/22489_000004394_uhqstbq.jpg|https://cdn.frazerphotos.com/22489/22489_000004394_euasvgf.jpg|https://cdn.frazerphotos.com/22489/22489_000004394_61am98j.jpg|https://cdn.frazerphotos.com/22489/22489_000004394_ct7xup2.jpg|https://cdn.frazerphotos.com/22489/22489_000004394_h9lr6jf.jpg|https://cdn.frazerphotos.com/22489/22489_000004394_2p5ouil.jpg|https://cdn.frazerphotos.com/22489/22489_000004394_53qja8z.jpg|https://cdn.frazerphotos.com/22489/22489_000004394_f14rx2b.jpg|https://cdn.frazerphotos.com/22489/22489_000004394_pon21tx.jpg|","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM CD/MP3; AM/FM CD/DVD; Immobilizer; Keyless Entry; Daytime Running Lights; Dual Front Airbags; Side Airbags; Head Airbags; Rear Head Airbags; Active Seatbelts; All Wheel ABS","ZERO","       0.00","","0","       0.00","       0.00","     0","       0.00","       0.00","","Gasoline","","        "

"1G1AT58H597108145","CHEVROLET","COBALT","LT","Automatic","FWD","Sedan","2009","4376","GRAY","BLUE","2.2L","4","ZERO","ZERO","    2000.00","216923"," 2/03/2026","If there is no description here, call/text Miriam 309-267-7200 or Matt 309-337-1049. We are likely working on getting it here as quickly as possible.","Used","No","https://cdn.frazerphotos.com/22489/22489_000004376_cosza7j.jpg|https://cdn.frazerphotos.com/22489/22489_000004376_770f2k6.jpg|https://cdn.frazerphotos.com/22489/22489_000004376_sylhz7k.jpg|https://cdn.frazerphotos.com/22489/22489_000004376_oxs8bic.jpg|https://cdn.frazerphotos.com/22489/22489_000004376_w4karcv.jpg|https://cdn.frazerphotos.com/22489/22489_000004376_z94ov3d.jpg|https://cdn.frazerphotos.com/22489/22489_000004376_ymjnrr4.jpg|https://cdn.frazerphotos.com/22489/22489_000004376_4p14ako.jpg|https://cdn.frazerphotos.com/22489/22489_000004376_l0bhxao.jpg|https://cdn.frazerphotos.com/22489/22489_000004376_3o9bjx7.jpg|https://cdn.frazerphotos.com/22489/22489_000004376_cgsn08s.jpg|","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM CD/MP3; Satellite; Sentry Key; Keyless Entry; Daytime Running Lights; Dual Frnt and Hd Ar Bgs; Passenger Snsr; Active Seatbelts; All Wheel ABS","ZERO","       0.00","","0","       0.00","    2000.00","     0","       0.00","       0.00","","Gasoline","","        "

"1GNDT13S522523895","CHEVROLET","TRAILBLAZER","LTZ","Automatic","4WD","SUV","2002","4380","","MAROON","4.2L","6","ZERO","ZERO","     999.00","219230"," 2/03/2026","If there is no description here, call/text Miriam 309-267-7200 or Matt 309-337-1049. We are likely working on getting it here as quickly as possible.","Used","No","https://cdn.frazerphotos.com/22489/22489_000004380_aadzfzr.jpg|https://cdn.frazerphotos.com/22489/22489_000004380_ceqkgg8.jpg|https://cdn.frazerphotos.com/22489/22489_000004380_yzrw7ci.jpg|https://cdn.frazerphotos.com/22489/22489_000004380_7mkgrqw.jpg|https://cdn.frazerphotos.com/22489/22489_000004380_zrv2xmp.jpg|https://cdn.frazerphotos.com/22489/22489_000004380_l5lrgzc.jpg|https://cdn.frazerphotos.com/22489/22489_000004380_o03rd5v.jpg|https://cdn.frazerphotos.com/22489/22489_000004380_rxaq1xw.jpg|https://cdn.frazerphotos.com/22489/22489_000004380_n36p0ry.jpg|https://cdn.frazerphotos.com/22489/22489_000004380_mbthjoh.jpg|https://cdn.frazerphotos.com/22489/22489_000004380_28fdntv.jpg|https://cdn.frazerphotos.com/22489/22489_000004380_4ye9q46.jpg|https://cdn.frazerphotos.com/22489/22489_000004380_olo7c32.jpg|","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM CD; Daytime Running Lights; Dual Air Bags Front and Sides; Active Belts; All Wheel ABS","ZERO","       0.00","https://youtu.be/g6TRO6IrMEw","0","       0.00","     999.00","     0","       0.00","       0.00","","Gasoline","","        "

